guid_int,type_int,type_txt,discipline_int,discipline_txt,identifier_txt,geometry_type,color,instance_type,ifc_guid,space_id,parent_element,composing_elements,room_id,guid_txt,pcd,match_id,ifc_properties
161,3,Ceiling,1,ARC,Ceiling_161,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cvHb,,,,[294],,,1T7BPQ_hn69uk5$Jp8cvHb,
162,3,Ceiling,1,ARC,Ceiling_162,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cvHM,,,,[295],,,1T7BPQ_hn69uk5$Jp8cvHM,
163,3,Ceiling,1,ARC,Ceiling_163,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cvHU,,,,[296],,,1T7BPQ_hn69uk5$Jp8cvHU,
164,3,Ceiling,1,ARC,Ceiling_164,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cvH6,,,,[297],,,1T7BPQ_hn69uk5$Jp8cvH6,
165,3,Ceiling,1,ARC,Ceiling_165,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cvGo,,,,[298],,,1T7BPQ_hn69uk5$Jp8cvGo,
166,3,Ceiling,1,ARC,Ceiling_166,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cvGw,,,,[299],,,1T7BPQ_hn69uk5$Jp8cvGw,
167,3,Ceiling,1,ARC,Ceiling_167,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cvGV,,,,[316],,,1T7BPQ_hn69uk5$Jp8cvGV,
168,3,Ceiling,1,ARC,Ceiling_168,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cvG7,,,,[315],,,1T7BPQ_hn69uk5$Jp8cvG7,
169,3,Ceiling,1,ARC,Ceiling_169,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cvGY,,,,[7],,,1T7BPQ_hn69uk5$Jp8cvGY,
170,3,Ceiling,1,ARC,Ceiling_170,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cvGF,,,,[4],,,1T7BPQ_hn69uk5$Jp8cvGF,
171,3,Ceiling,1,ARC,Ceiling_171,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cvNt,,,,[318],,,1T7BPQ_hn69uk5$Jp8cvNt,
172,5,Window,1,ARC,Window_172,occ_brep,,element,1XD1GHfzD6cunMzxtqLiLn,,,,[324],,,1XD1GHfzD6cunMzxtqLiLn,
173,3,Ceiling,1,ARC,Ceiling_173,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cvMf,,,,[320],,,1T7BPQ_hn69uk5$Jp8cvMf,
174,3,Ceiling,1,ARC,Ceiling_174,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cvM3,,,,[303],,,1T7BPQ_hn69uk5$Jp8cvM3,
175,3,Ceiling,1,ARC,Ceiling_175,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cvNW,,,,[319],,,1T7BPQ_hn69uk5$Jp8cvNW,
176,3,Ceiling,1,ARC,Ceiling_176,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cvLZ,,,,[302],,,1T7BPQ_hn69uk5$Jp8cvLZ,
177,3,Ceiling,1,ARC,Ceiling_177,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cvLp,,,,[337],,,1T7BPQ_hn69uk5$Jp8cvLp,
178,3,Ceiling,1,ARC,Ceiling_178,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cvLJ,,,,[300],,,1T7BPQ_hn69uk5$Jp8cvLJ,
179,3,Ceiling,1,ARC,Ceiling_179,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cvLh,,,,[301],,,1T7BPQ_hn69uk5$Jp8cvLh,
180,3,Ceiling,1,ARC,Ceiling_180,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cvLR,,,,[305],,,1T7BPQ_hn69uk5$Jp8cvLR,
181,3,Ceiling,1,ARC,Ceiling_181,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cvL3,,,,[304],,,1T7BPQ_hn69uk5$Jp8cvL3,
182,3,Ceiling,1,ARC,Ceiling_182,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cvLB,,,,[307],,,1T7BPQ_hn69uk5$Jp8cvLB,
183,3,Ceiling,1,ARC,Ceiling_183,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cvKp,,,,[306],,,1T7BPQ_hn69uk5$Jp8cvKp,
184,3,Ceiling,1,ARC,Ceiling_184,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cvKG,,,,[322],,,1T7BPQ_hn69uk5$Jp8cvKG,
185,3,Ceiling,1,ARC,Ceiling_185,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cvKx,,,,[340],,,1T7BPQ_hn69uk5$Jp8cvKx,
186,3,Ceiling,1,ARC,Ceiling_186,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cvKO,,,,[341],,,1T7BPQ_hn69uk5$Jp8cvKO,
187,3,Ceiling,1,ARC,Ceiling_187,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cvMB,,,,[336],,,1T7BPQ_hn69uk5$Jp8cvMB,
188,3,Ceiling,1,ARC,Ceiling_188,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cvK0,,,,[323],,,1T7BPQ_hn69uk5$Jp8cvK0,
189,3,Ceiling,1,ARC,Ceiling_189,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cvB_,,,,[326],,,1T7BPQ_hn69uk5$Jp8cvB_,
190,3,Ceiling,1,ARC,Ceiling_190,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cvBB,,,,[1],,,1T7BPQ_hn69uk5$Jp8cvBB,
191,3,Ceiling,1,ARC,Ceiling_191,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cvAW,,,,[321],,,1T7BPQ_hn69uk5$Jp8cvAW,
192,3,Ceiling,1,ARC,Ceiling_192,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cvBc,,,,[325],,,1T7BPQ_hn69uk5$Jp8cvBc,
193,3,Ceiling,1,ARC,Ceiling_193,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cv9q,,,,[0],,,1T7BPQ_hn69uk5$Jp8cv9q,
194,3,Ceiling,1,ARC,Ceiling_194,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cv9y,,,,[313],,,1T7BPQ_hn69uk5$Jp8cv9y,
195,3,Ceiling,1,ARC,Ceiling_195,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cv9a,,,,[327],,,1T7BPQ_hn69uk5$Jp8cv9a,
196,3,Ceiling,1,ARC,Ceiling_196,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cv9i,,,,[312],,,1T7BPQ_hn69uk5$Jp8cv9i,
197,3,Ceiling,1,ARC,Ceiling_197,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cv9K,,,,[328],,,1T7BPQ_hn69uk5$Jp8cv9K,
198,3,Ceiling,1,ARC,Ceiling_198,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cv9S,,,,[329],,,1T7BPQ_hn69uk5$Jp8cv9S,
199,3,Ceiling,1,ARC,Ceiling_199,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cv99,,,,[330],,,1T7BPQ_hn69uk5$Jp8cv99,
200,3,Ceiling,1,ARC,Ceiling_200,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cv8w,,,,[2],,,1T7BPQ_hn69uk5$Jp8cv8w,
201,3,Ceiling,1,ARC,Ceiling_201,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cv8Y,,,,[310],,,1T7BPQ_hn69uk5$Jp8cv8Y,
202,4,Door,1,ARC,Door_202,occ_brep,,element,2Vw5Ga4Dz31wA6t7ociAzJ,,,,"[324, 339]",,,2Vw5Ga4Dz31wA6t7ociAzJ,
203,5,Window,1,ARC,Window_203,occ_brep,,element,1XD1GHfzD6cunMzxtqLiXl,,,,[302],,,1XD1GHfzD6cunMzxtqLiXl,
204,3,Ceiling,1,ARC,Ceiling_204,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cvAC,,,,[314],,,1T7BPQ_hn69uk5$Jp8cvAC,
205,3,Ceiling,1,ARC,Ceiling_205,occ_brep,,rewritten,2Vw5Ga4Dz31wA6t7ociBQA,,,,[317],,,2Vw5Ga4Dz31wA6t7ociBQA,
206,3,Ceiling,1,ARC,Ceiling_206,occ_brep,,rewritten,1T7BPQ_hn69uk5$Jp8cvIT,,,,[288],,,1T7BPQ_hn69uk5$Jp8cvIT,
207,3,Ceiling,1,ARC,Ceiling_207,occ_brep,,rewritten,0CnWPEZnv1d8T8FUxrevjI,,,,[333],,,0CnWPEZnv1d8T8FUxrevjI,
208,5,Window,1,ARC,Window_208,occ_brep,,element,1XD1GHfzD6cunMzxtqLihH,,,,[4],,,1XD1GHfzD6cunMzxtqLihH,
209,5,Window,1,ARC,Window_209,occ_brep,,element,1XD1GHfzD6cunMzxtqLlYT,,,,[319],,,1XD1GHfzD6cunMzxtqLlYT,
210,4,Door,1,ARC,Door_210,occ_brep,,element,2Vw5Ga4Dz31wA6t7ociBBu,,,,"[316, 314]",,,2Vw5Ga4Dz31wA6t7ociBBu,
211,3,Ceiling,1,ARC,Ceiling_211,occ_brep,,rewritten,383DO$PSjCThEOrX4PKqjN,,,,[339],,,383DO$PSjCThEOrX4PKqjN,
212,4,Door,1,ARC,Door_212,occ_brep,,element,383DO$PSjCThEOrX4PKqgQ,,,,[119],,,383DO$PSjCThEOrX4PKqgQ,
213,3,Ceiling,1,ARC,Ceiling_213,occ_brep,,rewritten,383DO$PSjCThEOrX4PKqjZ,,,,[8],,,383DO$PSjCThEOrX4PKqjZ,
214,3,Ceiling,1,ARC,Ceiling_214,occ_brep,,rewritten,383DO$PSjCThEOrX4PKqiF,,,,[332],,,383DO$PSjCThEOrX4PKqiF,
215,4,Door,1,ARC,Door_215,occ_brep,,element,2Vw5Ga4Dz31wA6t7ociAOG,,,,[321],,,2Vw5Ga4Dz31wA6t7ociAOG,
216,4,Door,1,ARC,Door_216,occ_brep,,element,2VuhFQabH3JOql_RiqfV_f,,,,[7],,,2VuhFQabH3JOql_RiqfV_f,
217,4,Door,1,ARC,Door_217,occ_brep,,element,3bi2O80fv3wRqMsnODU2r6,,,,"[3, 332]",,,3bi2O80fv3wRqMsnODU2r6,
218,4,Door,1,ARC,Door_218,occ_brep,,element,1ZC7lJQ09EL8hArqG14Wvf,,,,"[332, 288]",,,1ZC7lJQ09EL8hArqG14Wvf,
219,4,Door,1,ARC,Door_219,occ_brep,,element,386JrM$qH03g5dOJoAeMIA,,,,"[290, 332]",,,386JrM$qH03g5dOJoAeMIA,
220,4,Door,1,ARC,Door_220,occ_brep,,element,26kn7MqLL9oOOTivXpgF_T,,,,"[340, 306]",,,26kn7MqLL9oOOTivXpgF_T,
221,5,Window,1,ARC,Window_221,occ_brep,,element,08Kju84ofEuAMc6WrE1A3n,,,,[],,,08Kju84ofEuAMc6WrE1A3n,
222,4,Door,1,ARC,Door_222,occ_brep,,element,26kn7MqLL9oOOTivXpgDJJ,,,,[321],,,26kn7MqLL9oOOTivXpgDJJ,
223,1,Wall,1,ARC,Wall_223,occ_brep,,rewritten,3P6tvjgV9AA81fRmsqfbLY,,,,"[291, 292, 296, 338, 8, 297, 289, 288, 295, 294, 293, 3, 332, 290]",,,3P6tvjgV9AA81fRmsqfbLY,
224,5,Window,1,ARC,Window_224,occ_brep,,element,39AcnEtunBZuCxNSP5Zgsk,,,,[308],,,39AcnEtunBZuCxNSP5Zgsk,
225,4,Door,1,ARC,Door_225,occ_brep,,element,2Vw5Ga4Dz31wA6t7ociAtt,,,,[8],,,2Vw5Ga4Dz31wA6t7ociAtt,
226,4,Door,1,ARC,Door_226,occ_brep,,element,2kxpD3OfX4N8UFTL5WOVYu,,,,"[324, 321]",,,2kxpD3OfX4N8UFTL5WOVYu,
227,3,Ceiling,1,ARC,Ceiling_227,occ_brep,,rewritten,1BHmRqFm997hejzwATDoij,,,,[331],,,1BHmRqFm997hejzwATDoij,
228,1,Wall,1,ARC,Wall_228,occ_brep,,rewritten,2phb4LYfH6ERu7VkkEK4h0,,,,"[333, 289, 288, 295, 303, 293, 297, 332, 307, 305, 336, 294, 302, 301, 317, 291, 292, 298, 340, 296, 306, 338, 337, 304, 300, 299]",,,2phb4LYfH6ERu7VkkEK4h0,
229,5,Window,1,ARC,Window_229,occ_brep,,element,08Kju84ofEuAMc6WrE1A3C,,,,[],,,08Kju84ofEuAMc6WrE1A3C,
230,4,Door,1,ARC,Door_230,occ_brep,,element,26kn7MqLL9oOOTivXpgDQs,,,,[8],,,26kn7MqLL9oOOTivXpgDQs,
231,5,Window,1,ARC,Window_231,occ_brep,,element,1XD1GHfzD6cunMzxtqLifT,,,,[298],,,1XD1GHfzD6cunMzxtqLifT,
232,5,Window,1,ARC,Window_232,occ_brep,,element,08Kju84ofEuAMc6WrE1A3F,,,,[],,,08Kju84ofEuAMc6WrE1A3F,
233,5,Window,1,ARC,Window_233,occ_brep,,element,08Kju84ofEuAMc6WrE1A3E,,,,[],,,08Kju84ofEuAMc6WrE1A3E,
234,5,Window,1,ARC,Window_234,occ_brep,,element,08Kju84ofEuAMc6WrE1A3m,,,,[],,,08Kju84ofEuAMc6WrE1A3m,
235,4,Door,1,ARC,Door_235,occ_brep,,element,2Vw5Ga4Dz31wA6t7ociBWM,,,,[7],,,2Vw5Ga4Dz31wA6t7ociBWM,
236,4,Door,1,ARC,Door_236,occ_brep,,element,26kn7MqLL9oOOTivXpgDUa,,,,"[3, 8]",,,26kn7MqLL9oOOTivXpgDUa,
237,4,Door,1,ARC,Door_237,occ_brep,,element,26kn7MqLL9oOOTivXpgFkL,,,,"[307, 306]",,,26kn7MqLL9oOOTivXpgFkL,
238,4,Door,1,ARC,Door_238,occ_brep,,element,2VuhFQabH3JOql_RiqfVxz,,,,[321],,,2VuhFQabH3JOql_RiqfVxz,
239,4,Door,1,ARC,Door_239,occ_brep,,element,2Vw5Ga4Dz31wA6t7oci9Di,,,,"[333, 332]",,,2Vw5Ga4Dz31wA6t7oci9Di,
240,4,Door,1,ARC,Door_240,occ_brep,,element,2VuhFQabH3JOql_RiqfU3s,,,,[321],,,2VuhFQabH3JOql_RiqfU3s,
241,4,Door,1,ARC,Door_241,occ_brep,,element,2Vw5Ga4Dz31wA6t7ociB8U,,,,"[8, 7]",,,2Vw5Ga4Dz31wA6t7ociB8U,
242,4,Door,1,ARC,Door_242,occ_brep,,element,2VuhFQabH3JOql_RiqfU5_,,,,[321],,,2VuhFQabH3JOql_RiqfU5_,
243,1,Wall,1,ARC,Wall_243,occ_brep,,rewritten,1XD1GHfzD6cunMzxtqLi4o,,,,"[319, 327, 0, 1, 8, 321, 331, 329, 316, 320, 4, 7, 2, 328, 318, 324, 314, 322, 330]",,,1XD1GHfzD6cunMzxtqLi4o,
244,4,Door,1,ARC,Door_244,occ_brep,,element,26kn7MqLL9oOOTivXpgF_P,,,,"[306, 324]",,,26kn7MqLL9oOOTivXpgF_P,
245,1,Wall,1,ARC,Wall_245,occ_brep,,rewritten,26kn7MqLL9oOOTivXpgF_a,,,,"[321, 307, 305, 336, 302, 301, 317, 340, 306, 304, 300, 324, 337, 303]",,,26kn7MqLL9oOOTivXpgF_a,
246,4,Door,1,ARC,Door_246,occ_brep,,element,26kn7MqLL9oOOTivXpgDJG,,,,[321],,,26kn7MqLL9oOOTivXpgDJG,
247,1,Wall,1,ARC,Wall_247,occ_brep,,rewritten,26kn7MqLL9oOOTivXpgF_N,,,,"[326, 325, 340, 324]",,,26kn7MqLL9oOOTivXpgF_N,
248,4,Door,1,ARC,Door_248,occ_brep,,element,26kn7MqLL9oOOTivXpg2dP,,,,[8],,,26kn7MqLL9oOOTivXpg2dP,
249,5,Window,1,ARC,Window_249,occ_brep,,element,39AcnEtunBZuCxNSP5Zgns,,,,[311],,,39AcnEtunBZuCxNSP5Zgns,
250,5,Window,1,ARC,Window_250,occ_brep,,element,39AcnEtunBZuCxNSP5ZhCo,,,,[290],,,39AcnEtunBZuCxNSP5ZhCo,
251,4,Door,1,ARC,Door_251,occ_brep,,element,26kn7MqLL9oOOTivXpgCVJ,,,,"[331, 310]",,,26kn7MqLL9oOOTivXpgCVJ,
252,3,Ceiling,1,ARC,Ceiling_252,occ_brep,,rewritten,1BHmRqFm997hejzwATDoiW,,,,[324],,,1BHmRqFm997hejzwATDoiW,
253,4,Door,1,ARC,Door_253,occ_brep,,element,2Vw5Ga4Dz31wA6t7ociB9U,,,,"[321, 7]",,,2Vw5Ga4Dz31wA6t7ociB9U,
254,5,Window,1,ARC,Window_254,occ_brep,,element,1XD1GHfzD6cunMzxtqLie7,,,,[338],,,1XD1GHfzD6cunMzxtqLie7,
255,4,Door,1,ARC,Door_255,occ_brep,,element,26kn7MqLL9oOOTivXpgCJr,,,,"[331, 330]",,,26kn7MqLL9oOOTivXpgCJr,
256,5,Window,1,ARC,Window_256,occ_brep,,element,39AcnEtunBZuCxNSP5ZgmC,,,,[3],,,39AcnEtunBZuCxNSP5ZgmC,
257,4,Door,1,ARC,Door_257,occ_brep,,element,26kn7MqLL9oOOTivXpgDtL,,,,[8],,,26kn7MqLL9oOOTivXpgDtL,
258,1,Wall,1,ARC,Wall_258,occ_brep,,rewritten,26kn7MqLL9oOOTivXpgDH8,,,,"[4, 339, 320, 318, 310, 308, 314, 322, 323, 330, 319, 312, 309, 341, 315, 325, 331, 335, 313]",,,26kn7MqLL9oOOTivXpgDH8,
259,5,Window,1,ARC,Window_259,occ_brep,,element,39AcnEtunBZuCxNSP5ZhDc,,,,[3],,,39AcnEtunBZuCxNSP5ZhDc,
260,4,Door,1,ARC,Door_260,occ_brep,,element,34s_9XZVj4dvcc98NZ_yJc,,,,"[3, 335]",,,34s_9XZVj4dvcc98NZ_yJc,
261,1,Wall,1,ARC,Wall_261,occ_brep,,rewritten,39AcnEtunBZuCxNSP5Zgu2,,,,"[308, 311, 290, 3, 334]",,,39AcnEtunBZuCxNSP5Zgu2,
262,1,Wall,1,ARC,Wall_262,occ_brep,,rewritten,383DO$PSjCThEOrX4PKqGN,,,,[119],,,383DO$PSjCThEOrX4PKqGN,
263,5,Window,1,ARC,Window_263,occ_brep,,element,39AcnEtunBZuCxNSP5ZhGe,,,,[306],,,39AcnEtunBZuCxNSP5ZhGe,
264,5,Window,1,ARC,Window_264,occ_brep,,element,39AcnEtunBZuCxNSP5ZhGQ,,,,[340],,,39AcnEtunBZuCxNSP5ZhGQ,
265,3,Ceiling,1,ARC,Ceiling_265,occ_brep,,rewritten,383DO$PSjCThEOrX4PKqjx,,,,[338],,,383DO$PSjCThEOrX4PKqjx,
266,5,Window,1,ARC,Window_266,occ_brep,,element,1XD1GHfzD6cunMzxtqLlhy,,,,[331],,,1XD1GHfzD6cunMzxtqLlhy,
267,5,Window,1,ARC,Window_267,occ_brep,,element,1XD1GHfzD6cunMzxtqLlg0,,,,[331],,,1XD1GHfzD6cunMzxtqLlg0,
268,5,Window,1,ARC,Window_268,occ_brep,,element,1XD1GHfzD6cunMzxtqLlf6,,,,[330],,,1XD1GHfzD6cunMzxtqLlf6,
269,5,Window,1,ARC,Window_269,occ_brep,,element,1XD1GHfzD6cunMzxtqLleK,,,,[330],,,1XD1GHfzD6cunMzxtqLleK,
270,5,Window,1,ARC,Window_270,occ_brep,,element,1XD1GHfzD6cunMzxtqLlew,,,,[312],,,1XD1GHfzD6cunMzxtqLlew,
271,5,Window,1,ARC,Window_271,occ_brep,,element,1XD1GHfzD6cunMzxtqLlta,,,,[313],,,1XD1GHfzD6cunMzxtqLlta,
272,5,Window,1,ARC,Window_272,occ_brep,,element,1XD1GHfzD6cunMzxtqLls0,,,,[296],,,1XD1GHfzD6cunMzxtqLls0,
273,5,Window,1,ARC,Window_273,occ_brep,,element,1XD1GHfzD6cunMzxtqLlra,,,,[297],,,1XD1GHfzD6cunMzxtqLlra,
274,5,Window,1,ARC,Window_274,occ_brep,,element,1XD1GHfzD6cunMzxtqLlqY,,,,[313],,,1XD1GHfzD6cunMzxtqLlqY,
275,5,Window,1,ARC,Window_275,occ_brep,,element,1XD1GHfzD6cunMzxtqLiDX,,,,[315],,,1XD1GHfzD6cunMzxtqLiDX,
276,5,Window,1,ARC,Window_276,occ_brep,,element,1XD1GHfzD6cunMzxtqLiA3,,,,[309],,,1XD1GHfzD6cunMzxtqLiA3,
277,5,Window,1,ARC,Window_277,occ_brep,,element,1XD1GHfzD6cunMzxtqLiMb,,,,[324],,,1XD1GHfzD6cunMzxtqLiMb,
278,5,Window,1,ARC,Window_278,occ_brep,,element,1XD1GHfzD6cunMzxtqLiZB,,,,[304],,,1XD1GHfzD6cunMzxtqLiZB,
279,5,Window,1,ARC,Window_279,occ_brep,,element,1XD1GHfzD6cunMzxtqLiZb,,,,[304],,,1XD1GHfzD6cunMzxtqLiZb,
280,5,Window,1,ARC,Window_280,occ_brep,,element,1XD1GHfzD6cunMzxtqLiYD,,,,[305],,,1XD1GHfzD6cunMzxtqLiYD,
281,5,Window,1,ARC,Window_281,occ_brep,,element,1XD1GHfzD6cunMzxtqLiYl,,,,[300],,,1XD1GHfzD6cunMzxtqLiYl,
282,5,Window,1,ARC,Window_282,occ_brep,,element,1XD1GHfzD6cunMzxtqLiYt,,,,[301],,,1XD1GHfzD6cunMzxtqLiYt,
283,5,Window,1,ARC,Window_283,occ_brep,,element,1XD1GHfzD6cunMzxtqLiWd,,,,[337],,,1XD1GHfzD6cunMzxtqLiWd,
284,5,Window,1,ARC,Window_284,occ_brep,,element,1XD1GHfzD6cunMzxtqLiW7,,,,[303],,,1XD1GHfzD6cunMzxtqLiW7,
285,5,Window,1,ARC,Window_285,occ_brep,,element,1XD1GHfzD6cunMzxtqLikL,,,,[299],,,1XD1GHfzD6cunMzxtqLikL,
286,5,Window,1,ARC,Window_286,occ_brep,,element,1XD1GHfzD6cunMzxtqLilx,,,,[317],,,1XD1GHfzD6cunMzxtqLilx,
287,5,Window,1,ARC,Window_287,occ_brep,,element,1XD1GHfzD6cunMzxtqLiel,,,,[314],,,1XD1GHfzD6cunMzxtqLiel,
288,24,Space,6,Rest,Space_288,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03Sy,,,,[],,,0x8tDwgKz4rBhuBSTQ03Sy,
289,24,Space,6,Rest,Space_289,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03Sz,,,,[],,,0x8tDwgKz4rBhuBSTQ03Sz,
290,24,Space,6,Rest,Space_290,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03S_,,,,[],,,0x8tDwgKz4rBhuBSTQ03S_,
291,24,Space,6,Rest,Space_291,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03S$,,,,[],,,0x8tDwgKz4rBhuBSTQ03S$,
292,24,Space,6,Rest,Space_292,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03V0,,,,[],,,0x8tDwgKz4rBhuBSTQ03V0,
293,24,Space,6,Rest,Space_293,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03V1,,,,[],,,0x8tDwgKz4rBhuBSTQ03V1,
294,24,Space,6,Rest,Space_294,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03V2,,,,[],,,0x8tDwgKz4rBhuBSTQ03V2,
295,24,Space,6,Rest,Space_295,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03V3,,,,[],,,0x8tDwgKz4rBhuBSTQ03V3,
296,24,Space,6,Rest,Space_296,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03V4,,,,[],,,0x8tDwgKz4rBhuBSTQ03V4,
297,24,Space,6,Rest,Space_297,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03V5,,,,[],,,0x8tDwgKz4rBhuBSTQ03V5,
298,24,Space,6,Rest,Space_298,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03V7,,,,[],,,0x8tDwgKz4rBhuBSTQ03V7,
299,24,Space,6,Rest,Space_299,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03V8,,,,[],,,0x8tDwgKz4rBhuBSTQ03V8,
300,24,Space,6,Rest,Space_300,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VC,,,,[],,,0x8tDwgKz4rBhuBSTQ03VC,
301,24,Space,6,Rest,Space_301,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VD,,,,[],,,0x8tDwgKz4rBhuBSTQ03VD,
302,24,Space,6,Rest,Space_302,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VE,,,,[],,,0x8tDwgKz4rBhuBSTQ03VE,
303,24,Space,6,Rest,Space_303,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VF,,,,[],,,0x8tDwgKz4rBhuBSTQ03VF,
304,24,Space,6,Rest,Space_304,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VI,,,,[],,,0x8tDwgKz4rBhuBSTQ03VI,
305,24,Space,6,Rest,Space_305,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VJ,,,,[],,,0x8tDwgKz4rBhuBSTQ03VJ,
306,24,Space,6,Rest,Space_306,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VK,,,,[],,,0x8tDwgKz4rBhuBSTQ03VK,
307,24,Space,6,Rest,Space_307,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VL,,,,[],,,0x8tDwgKz4rBhuBSTQ03VL,
308,24,Space,6,Rest,Space_308,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VM,,,,[],,,0x8tDwgKz4rBhuBSTQ03VM,
309,24,Space,6,Rest,Space_309,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VN,,,,[],,,0x8tDwgKz4rBhuBSTQ03VN,
310,24,Space,6,Rest,Space_310,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VO,,,,[],,,0x8tDwgKz4rBhuBSTQ03VO,
311,24,Space,6,Rest,Space_311,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VQ,,,,[],,,0x8tDwgKz4rBhuBSTQ03VQ,
312,24,Space,6,Rest,Space_312,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VR,,,,[],,,0x8tDwgKz4rBhuBSTQ03VR,
313,24,Space,6,Rest,Space_313,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VS,,,,[],,,0x8tDwgKz4rBhuBSTQ03VS,
314,24,Space,6,Rest,Space_314,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VT,,,,[],,,0x8tDwgKz4rBhuBSTQ03VT,
315,24,Space,6,Rest,Space_315,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VU,,,,[],,,0x8tDwgKz4rBhuBSTQ03VU,
316,24,Space,6,Rest,Space_316,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VV,,,,[],,,0x8tDwgKz4rBhuBSTQ03VV,
317,24,Space,6,Rest,Space_317,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VX,,,,[],,,0x8tDwgKz4rBhuBSTQ03VX,
318,24,Space,6,Rest,Space_318,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VY,,,,[],,,0x8tDwgKz4rBhuBSTQ03VY,
319,24,Space,6,Rest,Space_319,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03VZ,,,,[],,,0x8tDwgKz4rBhuBSTQ03VZ,
320,24,Space,6,Rest,Space_320,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03Va,,,,[],,,0x8tDwgKz4rBhuBSTQ03Va,
321,24,Space,6,Rest,Space_321,occ_brep,,space,0x8tDwgKz4rBhuBSTQ03Vd,,,,[],,,0x8tDwgKz4rBhuBSTQ03Vd,
