guid_int,type_int,type_txt,discipline_int,discipline_txt,identifier_txt,geometry_type,color,instance_type,ifc_guid,space_id,parent_element,composing_elements,room_id,guid_txt,pcd,match_id,ifc_properties
408,1,Wall,1,ARC,Wall_408,,,face,,,263.0,,[3],,,"['26kn7MqLL9oOOTivXpgDH8', '2Vw5Ga4Dz31wA6t7ociBwO', '0']",
409,1,Wall,1,ARC,Wall_409,,,face,,,248.0,,[308],,,"['2phb4LYfH6ERu7VkkEK4h0', '0x8tDwgKz4rBhuBSTQ03Sy', '0']",
410,1,Wall,1,ARC,Wall_410,,,face,,,248.0,,[326],,,"['2phb4LYfH6ERu7VkkEK4h0', '0x8tDwgKz4rBhuBSTQ03VK', '0']",
411,1,Wall,1,ARC,Wall_411,,,face,,,263.0,,[355],,,"['26kn7MqLL9oOOTivXpgDH8', '34s_9XZVj4dvcc98NZ_yKB', '0']",
412,1,Wall,1,ARC,Wall_412,,,rewritten,,,73.0,,[9],,,"['26kn7MqLL9oOOTivXpgEc8', '2Vw5Ga4Dz31wA6t7ociBOC', '1']",
413,1,Wall,1,ARC,Wall_413,,,rewritten,,,73.0,,[9],,,"['26kn7MqLL9oOOTivXpgEc8', '2Vw5Ga4Dz31wA6t7ociBOC', '0']",
414,1,Wall,1,ARC,Wall_414,,,rewritten,,,117.0,,[344],,,"['2VuhFQabH3JOql_RiqfUMx', '0x8tDwgKz4rBhuBSTQ03Vh', '0']",
415,1,Wall,1,ARC,Wall_415,,,face,,,248.0,,[316],,,"['2phb4LYfH6ERu7VkkEK4h0', '0x8tDwgKz4rBhuBSTQ03V4', '0']",
416,1,Wall,1,ARC,Wall_416,,,face,,,263.0,,[333],,,"['26kn7MqLL9oOOTivXpgDH8', '0x8tDwgKz4rBhuBSTQ03VS', '0']",
417,1,Wall,1,ARC,Wall_417,,,face,,,248.0,,[323],,,"['2phb4LYfH6ERu7VkkEK4h0', '0x8tDwgKz4rBhuBSTQ03VF', '0']",
418,1,Wall,1,ARC,Wall_418,,,face,,,276.0,,[354],,,"['39AcnEtunBZuCxNSP5Zgu2', '0x8tDwgKz4rBhuBSTQ0377', '0']",
419,1,Wall,1,ARC,Wall_419,,,face,,,35.0,,[308],,,"['3P6tvjgV9AA81fRmsqfbI8', '0x8tDwgKz4rBhuBSTQ03Sy', '0']",
420,1,Wall,1,ARC,Wall_420,,,face,,,263.0,,[7],,,"['26kn7MqLL9oOOTivXpgDH8', '3ieRYLDdzA7A223TPufEMy', '0']",
421,3,Ceiling,1,ARC,Ceiling_421,,,rewritten,,,202.0,,[344],,,"['1T7BPQ_hn69uk5$Jp8cvKZ', '0x8tDwgKz4rBhuBSTQ03Vh', '0']",
422,1,Wall,1,ARC,Wall_422,,,face,,,268.0,,[0],,,"['26kn7MqLL9oOOTivXpgF_N', '3ieRYLDdzA7A223TPufELQ', '0']",
423,1,Wall,1,ARC,Wall_423,,,face,,,263.0,,[339],,,"['26kn7MqLL9oOOTivXpgDH8', '0x8tDwgKz4rBhuBSTQ03VZ', '0']",
424,1,Wall,1,ARC,Wall_424,,,face,,,248.0,,[314],,,"['2phb4LYfH6ERu7VkkEK4h0', '0x8tDwgKz4rBhuBSTQ03V2', '0']",
425,1,Wall,1,ARC,Wall_425,,,face,,,50.0,,[310],,,"['0fo82U50nDWhMj5k9OCNaz', '0x8tDwgKz4rBhuBSTQ03S_', '0']",
426,1,Wall,1,ARC,Wall_426,,,face,,,263.0,,[328],,,"['26kn7MqLL9oOOTivXpgDH8', '0x8tDwgKz4rBhuBSTQ03VM', '0']",
427,1,Wall,1,ARC,Wall_427,,,face,,,268.0,,[346],,,"['26kn7MqLL9oOOTivXpgF_N', '0x8tDwgKz4rBhuBSTQ03Vj', '0']",
428,3,Ceiling,1,ARC,Ceiling_428,,,rewritten,,,202.0,,[7],,,"['1T7BPQ_hn69uk5$Jp8cvKZ', '3ieRYLDdzA7A223TPufEMy', '0']",
429,1,Wall,1,ARC,Wall_429,,,face,,,248.0,,[327],,,"['2phb4LYfH6ERu7VkkEK4h0', '0x8tDwgKz4rBhuBSTQ03VL', '0']",
430,1,Wall,1,ARC,Wall_430,,,face,,,248.0,,[311],,,"['2phb4LYfH6ERu7VkkEK4h0', '0x8tDwgKz4rBhuBSTQ03S$', '0']",
431,1,Wall,1,ARC,Wall_431,,,face,,,248.0,,[320],,,"['2phb4LYfH6ERu7VkkEK4h0', '0x8tDwgKz4rBhuBSTQ03VC', '0']",
432,3,Ceiling,1,ARC,Ceiling_432,,,face,,,172.0,,[358],,,"['1T7BPQ_hn69uk5$Jp8cvHE', '34s_9XZVj4dvcc98NZ_z89', '0']",
433,3,Ceiling,1,ARC,Ceiling_433,,,face,,,31.0,,[307],,,"['08Kju84ofEuAMc6WrE1A36', '0x8tDwgKz4rBhuBSTQ03Sx', '0']",
434,1,Wall,1,ARC,Wall_434,,,rewritten,,,73.0,,[358],,,"['26kn7MqLL9oOOTivXpgEc8', '34s_9XZVj4dvcc98NZ_z89', '0']",
435,1,Wall,1,ARC,Wall_435,,,rewritten,,,73.0,,[358],,,"['26kn7MqLL9oOOTivXpgEc8', '34s_9XZVj4dvcc98NZ_z89', '1']",
436,1,Wall,1,ARC,Wall_436,,,face,,,248.0,,[325],,,"['2phb4LYfH6ERu7VkkEK4h0', '0x8tDwgKz4rBhuBSTQ03VJ', '0']",
437,1,Wall,1,ARC,Wall_437,,,rewritten,,,120.0,,[337],,,"['26kn7MqLL9oOOTivXpg2LS', '0x8tDwgKz4rBhuBSTQ03VX', '1']",
438,1,Wall,1,ARC,Wall_438,,,rewritten,,,120.0,,[337],,,"['26kn7MqLL9oOOTivXpg2LS', '0x8tDwgKz4rBhuBSTQ03VX', '0']",
439,1,Wall,1,ARC,Wall_439,,,face,,,99.0,,[352],,,"['3P6tvjgV9AA81fRmsqfbHy', '0x8tDwgKz4rBhuBSTQ03Vr', '1']",
440,1,Wall,1,ARC,Wall_440,,,face,,,99.0,,[352],,,"['3P6tvjgV9AA81fRmsqfbHy', '0x8tDwgKz4rBhuBSTQ03Vr', '0']",
441,1,Wall,1,ARC,Wall_441,,,face,,,95.0,,[330],,,"['26kn7MqLL9oOOTivXpgCVG', '0x8tDwgKz4rBhuBSTQ03VO', '0']",
442,1,Wall,1,ARC,Wall_442,,,face,,,248.0,,[318],,,"['2phb4LYfH6ERu7VkkEK4h0', '0x8tDwgKz4rBhuBSTQ03V7', '0']",
443,1,Wall,1,ARC,Wall_443,,,rewritten,,,50.0,,[352],,,"['0fo82U50nDWhMj5k9OCNaz', '0x8tDwgKz4rBhuBSTQ03Vr', '1']",
444,1,Wall,1,ARC,Wall_444,,,rewritten,,,50.0,,[352],,,"['0fo82U50nDWhMj5k9OCNaz', '0x8tDwgKz4rBhuBSTQ03Vr', '0']",
445,1,Wall,1,ARC,Wall_445,,,rewritten,,,95.0,,[351],,,"['26kn7MqLL9oOOTivXpgCVG', '0x8tDwgKz4rBhuBSTQ03Vp', '0']",
446,1,Wall,1,ARC,Wall_446,,,face,,,276.0,,[6],,,"['39AcnEtunBZuCxNSP5Zgu2', '3ieRYLDdzA7A223TPufEIC', '0']",
447,1,Wall,1,ARC,Wall_447,,,face,,,263.0,,[343],,,"['26kn7MqLL9oOOTivXpgDH8', '0x8tDwgKz4rBhuBSTQ03Vg', '0']",
448,1,Wall,1,ARC,Wall_448,,,face,,,120.0,,[319],,,"['26kn7MqLL9oOOTivXpg2LS', '0x8tDwgKz4rBhuBSTQ03V8', '0']",
449,1,Wall,1,ARC,Wall_449,,,face,,,263.0,,[332],,,"['26kn7MqLL9oOOTivXpgDH8', '0x8tDwgKz4rBhuBSTQ03VR', '0']",
450,1,Wall,1,ARC,Wall_450,,,face,,,117.0,,[341],,,"['2VuhFQabH3JOql_RiqfUMx', '0x8tDwgKz4rBhuBSTQ03Vd', '0']",
451,1,Wall,1,ARC,Wall_451,,,face,,,97.0,,[326],,,"['26kn7MqLL9oOOTivXpgFkA', '0x8tDwgKz4rBhuBSTQ03VK', '0']",
452,1,Wall,1,ARC,Wall_452,,,face,,,39.0,,[354],,,"['0fo82U50nDWhMj5k9OCN$R', '0x8tDwgKz4rBhuBSTQ0377', '0']",
453,1,Wall,1,ARC,Wall_453,,,face,,,248.0,,[315],,,"['2phb4LYfH6ERu7VkkEK4h0', '0x8tDwgKz4rBhuBSTQ03V3', '0']",
454,1,Wall,1,ARC,Wall_454,,,face,,,263.0,,[350],,,"['26kn7MqLL9oOOTivXpgDH8', '0x8tDwgKz4rBhuBSTQ03Vo', '0']",
455,3,Ceiling,1,ARC,Ceiling_455,,,rewritten,,,205.0,,[7],,,"['1T7BPQ_hn69uk5$Jp8cvK8', '3ieRYLDdzA7A223TPufEMy', '0']",
456,1,Wall,1,ARC,Wall_456,,,face,,,248.0,,[312],,,"['2phb4LYfH6ERu7VkkEK4h0', '0x8tDwgKz4rBhuBSTQ03V0', '0']",
457,1,Wall,1,ARC,Wall_457,,,face,,,12.0,,[353],,,"['0fo82U50nDWhMj5k9OCN$7', '0x8tDwgKz4rBhuBSTQ03Vs', '0']",
458,2,Floor,1,ARC,Floor_458,,,face,,,17.0,,[7],,,"['0a$DTcOc10$eWx3Py5JFns', '3ieRYLDdzA7A223TPufEMy', '0']",
459,2,Floor,1,ARC,Floor_459,,,face,,,17.0,,[320],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03VC', '0']",
460,2,Floor,1,ARC,Floor_460,,,face,,,17.0,,[338],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03VY', '0']",
461,1,Wall,1,ARC,Wall_461,,,rewritten,,,118.0,,[6],,,"['26kn7MqLL9oOOTivXpgCW4', '3ieRYLDdzA7A223TPufEIC', '0']",
462,1,Wall,1,ARC,Wall_462,,,rewritten,,,118.0,,[6],,,"['26kn7MqLL9oOOTivXpgCW4', '3ieRYLDdzA7A223TPufEIC', '1']",
463,1,Wall,1,ARC,Wall_463,,,rewritten,,,118.0,,[6],,,"['26kn7MqLL9oOOTivXpgCW4', '3ieRYLDdzA7A223TPufEIC', '2']",
464,1,Wall,1,ARC,Wall_464,,,rewritten,,,118.0,,[6],,,"['26kn7MqLL9oOOTivXpgCW4', '3ieRYLDdzA7A223TPufEIC', '3']",
465,1,Wall,1,ARC,Wall_465,,,face,,,101.0,,[2],,,"['2VuhFQabH3JOql_RiqfUN3', '3ieRYLDdzA7A223TPufEIb', '0']",
466,3,Ceiling,1,ARC,Ceiling_466,,,rewritten,,,209.0,,[336],,,"['1T7BPQ_hn69uk5$Jp8cvAI', '0x8tDwgKz4rBhuBSTQ03VV', '0']",
467,1,Wall,1,ARC,Wall_467,,,rewritten,,,294.0,,[341],,,"['1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03Vd', '0']",
468,1,Wall,1,ARC,Wall_468,,,rewritten,,,294.0,,[341],,,"['1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03Vd', '1']",
469,1,Wall,1,ARC,Wall_469,,,rewritten,,,294.0,,[341],,,"['1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03Vd', '2']",
470,1,Wall,1,ARC,Wall_470,,,rewritten,,,294.0,,[341],,,"['1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03Vd', '3']",
471,1,Wall,1,ARC,Wall_471,,,rewritten,,,294.0,,[341],,,"['1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03Vd', '4']",
472,1,Wall,1,ARC,Wall_472,,,face,,,175.0,,[358],,,"['3P6tvjgV9AA81fRmsqfbLY', '34s_9XZVj4dvcc98NZ_z89', '0']",
473,2,Floor,1,ARC,Floor_473,,,face,,,17.0,,[348],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03Vm', '0']",
474,1,Wall,1,ARC,Wall_474,,,rewritten,,,114.0,,[334],,,"['26kn7MqLL9oOOTivXpgDcn', '0x8tDwgKz4rBhuBSTQ03VT', '0']",
475,1,Wall,1,ARC,Wall_475,,,rewritten,,,114.0,,[334],,,"['26kn7MqLL9oOOTivXpgDcn', '0x8tDwgKz4rBhuBSTQ03VT', '1']",
476,2,Floor,1,ARC,Floor_476,,,face,,,17.0,,[325],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03VJ', '0']",
477,1,Wall,1,ARC,Wall_477,,,rewritten,,,115.0,,[355],,,"['26kn7MqLL9oOOTivXpgCQd', '34s_9XZVj4dvcc98NZ_yKB', '1']",
478,1,Wall,1,ARC,Wall_478,,,rewritten,,,115.0,,[355],,,"['26kn7MqLL9oOOTivXpgCQd', '34s_9XZVj4dvcc98NZ_yKB', '0']",
479,1,Wall,1,ARC,Wall_479,,,face,,,175.0,,[310],,,"['3P6tvjgV9AA81fRmsqfbLY', '0x8tDwgKz4rBhuBSTQ03S_', '0']",
480,2,Floor,1,ARC,Floor_480,,,face,,,17.0,,[1],,,"['0a$DTcOc10$eWx3Py5JFns', '3ieRYLDdzA7A223TPufEJF', '0']",
481,2,Floor,1,ARC,Floor_481,,,face,,,17.0,,[8],,,"['0a$DTcOc10$eWx3Py5JFns', '3ieRYLDdzA7A223TPufEJK', '0']",
482,2,Floor,1,ARC,Floor_482,,,face,,,17.0,,[357],,,"['0a$DTcOc10$eWx3Py5JFns', '34s_9XZVj4dvcc98NZ_zXW', '0']",
483,3,Ceiling,1,ARC,Ceiling_483,,,face,,,169.0,,[316],,,"['1T7BPQ_hn69uk5$Jp8cvHU', '0x8tDwgKz4rBhuBSTQ03V4', '0']",
484,2,Floor,1,ARC,Floor_484,,,face,,,17.0,,[318],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03V7', '0']",
485,3,Ceiling,1,ARC,Ceiling_485,,,rewritten,,,181.0,,[339],,,"['1T7BPQ_hn69uk5$Jp8cvMW', '0x8tDwgKz4rBhuBSTQ03VZ', '0']",
486,1,Wall,1,ARC,Wall_486,,,face,,,64.0,,[329],,,"['26kn7MqLL9oOOTivXpgCSM', '0x8tDwgKz4rBhuBSTQ03VN', '0']",
487,1,Wall,1,ARC,Wall_487,,,face,,,22.0,,[316],,,"['26kn7MqLL9oOOTivXpg95E', '0x8tDwgKz4rBhuBSTQ03V4', '0']",
488,3,Ceiling,1,ARC,Ceiling_488,,,rewritten,,,223.0,,[329],,,"['1T7BPQ_hn69uk5$Jp8cv8g', '0x8tDwgKz4rBhuBSTQ03VN', '0']",
489,1,Wall,1,ARC,Wall_489,,,face,,,84.0,,[333],,,"['26kn7MqLL9oOOTivXpg2re', '0x8tDwgKz4rBhuBSTQ03VS', '0']",
490,3,Ceiling,1,ARC,Ceiling_490,,,face,,,198.0,,[4],,,"['1T7BPQ_hn69uk5$Jp8cvKO', '3ieRYLDdzA7A223TPufELI', '0']",
491,2,Floor,1,ARC,Floor_491,,,face,,,17.0,,[346],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03Vj', '0']",
492,1,Wall,1,ARC,Wall_492,,,face,,,294.0,,[350],,,"['1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03Vo', '0']",
493,3,Ceiling,1,ARC,Ceiling_493,,,face,,,206.0,,[2],,,"['1T7BPQ_hn69uk5$Jp8cvBB', '3ieRYLDdzA7A223TPufEIb', '0']",
494,1,Wall,1,ARC,Wall_494,,,face,,,101.0,,[4],,,"['2VuhFQabH3JOql_RiqfUN3', '3ieRYLDdzA7A223TPufELI', '0']",
495,1,Wall,1,ARC,Wall_495,,,face,,,26.0,,[317],,,"['26kn7MqLL9oOOTivXpgElR', '0x8tDwgKz4rBhuBSTQ03V5', '0']",
496,1,Wall,1,ARC,Wall_496,,,face,,,92.0,,[338],,,"['26kn7MqLL9oOOTivXpg29_', '0x8tDwgKz4rBhuBSTQ03VY', '0']",
497,1,Wall,1,ARC,Wall_497,,,rewritten,,,175.0,,[308],,,"['3P6tvjgV9AA81fRmsqfbLY', '0x8tDwgKz4rBhuBSTQ03Sy', '0']",
498,1,Wall,1,ARC,Wall_498,,,rewritten,,,175.0,,[308],,,"['3P6tvjgV9AA81fRmsqfbLY', '0x8tDwgKz4rBhuBSTQ03Sy', '1']",
499,1,Wall,1,ARC,Wall_499,,,face,,,266.0,,[337],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03VX', '0']",
500,1,Wall,1,ARC,Wall_500,,,face,,,294.0,,[349],,,"['1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03Vn', '0']",
501,2,Floor,1,ARC,Floor_501,,,face,,,17.0,,[355],,,"['0a$DTcOc10$eWx3Py5JFns', '34s_9XZVj4dvcc98NZ_yKB', '0']",
502,1,Wall,1,ARC,Wall_502,,,face,,,36.0,,[318],,,"['26kn7MqLL9oOOTivXpgE3v', '0x8tDwgKz4rBhuBSTQ03V7', '0']",
503,1,Wall,1,ARC,Wall_503,,,face,,,266.0,,[321],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03VD', '0']",
504,2,Floor,1,ARC,Floor_504,,,face,,,17.0,,[307],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03Sx', '0']",
505,1,Wall,1,ARC,Wall_505,,,rewritten,,,10.0,,[310],,,"['0fo82U50nDWhMj5k9OCN$b', '0x8tDwgKz4rBhuBSTQ03S_', '1']",
506,1,Wall,1,ARC,Wall_506,,,rewritten,,,10.0,,[310],,,"['0fo82U50nDWhMj5k9OCN$b', '0x8tDwgKz4rBhuBSTQ03S_', '0']",
507,3,Ceiling,1,ARC,Ceiling_507,,,face,,,170.0,,[317],,,"['1T7BPQ_hn69uk5$Jp8cvH6', '0x8tDwgKz4rBhuBSTQ03V5', '0']",
508,1,Wall,1,ARC,Wall_508,,,face,,,109.0,,[350],,,"['26kn7MqLL9oOOTivXpgCJg', '0x8tDwgKz4rBhuBSTQ03Vo', '0']",
509,2,Floor,1,ARC,Floor_509,,,face,,,17.0,,[344],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03Vh', '0']",
510,1,Wall,1,ARC,Wall_510,,,face,,,175.0,,[316],,,"['3P6tvjgV9AA81fRmsqfbLY', '0x8tDwgKz4rBhuBSTQ03V4', '0']",
511,3,Ceiling,1,ARC,Ceiling_511,,,face,,,176.0,,[9],,,"['1T7BPQ_hn69uk5$Jp8cvGY', '2Vw5Ga4Dz31wA6t7ociBOC', '0']",
512,2,Floor,1,ARC,Floor_512,,,face,,,17.0,,[5],,,"['0a$DTcOc10$eWx3Py5JFns', '2Vw5Ga4Dz31wA6t7ociBOo', '0']",
513,3,Ceiling,1,ARC,Ceiling_513,,,face,,,221.0,,[1],,,"['1T7BPQ_hn69uk5$Jp8cv8w', '3ieRYLDdzA7A223TPufEJF', '0']",
514,1,Wall,1,ARC,Wall_514,,,face,,,41.0,,[313],,,"['26kn7MqLL9oOOTivXpg95e', '0x8tDwgKz4rBhuBSTQ03V1', '0']",
515,1,Wall,1,ARC,Wall_515,,,rewritten,,,77.0,,[3],,,"['26kn7MqLL9oOOTivXpgDJf', '2Vw5Ga4Dz31wA6t7ociBwO', '0']",
516,1,Wall,1,ARC,Wall_516,,,rewritten,,,77.0,,[3],,,"['26kn7MqLL9oOOTivXpgDJf', '2Vw5Ga4Dz31wA6t7ociBwO', '1']",
517,2,Floor,1,ARC,Floor_517,,,face,,,17.0,,[333],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03VS', '0']",
518,2,Floor,1,ARC,Floor_518,,,face,,,17.0,,[9],,,"['0a$DTcOc10$eWx3Py5JFns', '2Vw5Ga4Dz31wA6t7ociBOC', '0']",
519,1,Wall,1,ARC,Wall_519,,,face,,,60.0,,[328],,,"['26kn7MqLL9oOOTivXpgCas', '0x8tDwgKz4rBhuBSTQ03VM', '0']",
520,1,Wall,1,ARC,Wall_520,,,face,,,294.0,,[347],,,"['1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03Vl', '0']",
521,1,Wall,1,ARC,Wall_521,,,face,,,72.0,,[324],,,"['26kn7MqLL9oOOTivXpgF_d', '0x8tDwgKz4rBhuBSTQ03VI', '0']",
522,1,Wall,1,ARC,Wall_522,,,face,,,105.0,,[2],,,"['2VuhFQabH3JOql_RiqfUK1', '3ieRYLDdzA7A223TPufEIb', '0']",
523,3,Ceiling,1,ARC,Ceiling_523,,,rewritten,,,204.0,,[345],,,"['1T7BPQ_hn69uk5$Jp8cvBN', '0x8tDwgKz4rBhuBSTQ03Vi', '0']",
524,1,Wall,1,ARC,Wall_524,,,face,,,34.0,,[308],,,"['3P6tvjgV9AA81fRmsqfbIm', '0x8tDwgKz4rBhuBSTQ03Sy', '0']",
525,3,Ceiling,1,ARC,Ceiling_525,,,rewritten,,,230.0,,[335],,,"['1T7BPQ_hn69uk5$Jp8cvAf', '0x8tDwgKz4rBhuBSTQ03VU', '0']",
526,1,Wall,1,ARC,Wall_526,,,rewritten,,,105.0,,[344],,,"['2VuhFQabH3JOql_RiqfUK1', '0x8tDwgKz4rBhuBSTQ03Vh', '0']",
527,1,Wall,1,ARC,Wall_527,,,face,,,128.0,,[345],,,"['2VuhFQabH3JOql_RiqfUSN', '0x8tDwgKz4rBhuBSTQ03Vi', '0']",
528,3,Ceiling,1,ARC,Ceiling_528,,,face,,,213.0,,[334],,,"['1T7BPQ_hn69uk5$Jp8cvAC', '0x8tDwgKz4rBhuBSTQ03VT', '0']",
529,2,Floor,1,ARC,Floor_529,,,face,,,17.0,,[315],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03V3', '0']",
530,3,Ceiling,1,ARC,Ceiling_530,,,face,,,162.0,,[312],,,"['1T7BPQ_hn69uk5$Jp8cvHr', '0x8tDwgKz4rBhuBSTQ03V0', '0']",
531,1,Wall,1,ARC,Wall_531,,,face,,,115.0,,[328],,,"['26kn7MqLL9oOOTivXpgCQd', '0x8tDwgKz4rBhuBSTQ03VM', '0']",
532,3,Ceiling,1,ARC,Ceiling_532,,,rewritten,,,177.0,,[335],,,"['1T7BPQ_hn69uk5$Jp8cvG7', '0x8tDwgKz4rBhuBSTQ03VU', '0']",
533,2,Floor,1,ARC,Floor_533,,,face,,,17.0,,[313],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03V1', '0']",
534,3,Ceiling,1,ARC,Ceiling_534,,,rewritten,,,203.0,,[346],,,"['1T7BPQ_hn69uk5$Jp8cvBk', '0x8tDwgKz4rBhuBSTQ03Vj', '0']",
535,1,Wall,1,ARC,Wall_535,,,rewritten,,,294.0,,[336],,,"['1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03VV', '1']",
536,1,Wall,1,ARC,Wall_536,,,rewritten,,,294.0,,[336],,,"['1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03VV', '0']",
537,1,Wall,1,ARC,Wall_537,,,rewritten,,,128.0,,[7],,,"['2VuhFQabH3JOql_RiqfUSN', '3ieRYLDdzA7A223TPufEMy', '0']",
538,1,Wall,1,ARC,Wall_538,,,rewritten,,,128.0,,[7],,,"['2VuhFQabH3JOql_RiqfUSN', '3ieRYLDdzA7A223TPufEMy', '1']",
539,3,Ceiling,1,ARC,Ceiling_539,,,rewritten,,,155.0,,[355],,,"['1T7BPQ_hn69uk5$Jp8cvJS', '34s_9XZVj4dvcc98NZ_yKB', '0']",
540,1,Wall,1,ARC,Wall_540,,,face,,,150.0,,[7],,,"['2VuhFQabH3JOql_RiqfURw', '3ieRYLDdzA7A223TPufEMy', '0']",
541,2,Floor,1,ARC,Floor_541,,,face,,,17.0,,[339],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03VZ', '0']",
542,1,Wall,1,ARC,Wall_542,,,face,,,64.0,,[355],,,"['26kn7MqLL9oOOTivXpgCSM', '34s_9XZVj4dvcc98NZ_yKB', '0']",
543,1,Wall,1,ARC,Wall_543,,,face,,,93.0,,[340],,,"['26kn7MqLL9oOOTivXpg2EW', '0x8tDwgKz4rBhuBSTQ03Va', '0']",
544,3,Ceiling,1,ARC,Ceiling_544,,,face,,,195.0,,[0],,,"['1T7BPQ_hn69uk5$Jp8cvKx', '3ieRYLDdzA7A223TPufELQ', '0']",
545,1,Wall,1,ARC,Wall_545,,,face,,,15.0,,[307],,,"['3P6tvjgV9AA81fRmsqfbUq', '0x8tDwgKz4rBhuBSTQ03Sx', '0']",
546,1,Wall,1,ARC,Wall_546,,,face,,,93.0,,[339],,,"['26kn7MqLL9oOOTivXpg2EW', '0x8tDwgKz4rBhuBSTQ03VZ', '0']",
547,1,Wall,1,ARC,Wall_547,,,face,,,175.0,,[314],,,"['3P6tvjgV9AA81fRmsqfbLY', '0x8tDwgKz4rBhuBSTQ03V2', '0']",
548,2,Floor,1,ARC,Floor_548,,,face,,,17.0,,[329],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03VN', '0']",
549,1,Wall,1,ARC,Wall_549,,,rewritten,,,175.0,,[6],,,"['3P6tvjgV9AA81fRmsqfbLY', '3ieRYLDdzA7A223TPufEIC', '0']",
550,1,Wall,1,ARC,Wall_550,,,rewritten,,,175.0,,[6],,,"['3P6tvjgV9AA81fRmsqfbLY', '3ieRYLDdzA7A223TPufEIC', '2']",
551,1,Wall,1,ARC,Wall_551,,,rewritten,,,175.0,,[6],,,"['3P6tvjgV9AA81fRmsqfbLY', '3ieRYLDdzA7A223TPufEIC', '1']",
552,3,Ceiling,1,ARC,Ceiling_552,,,face,,,179.0,,[338],,,"['1T7BPQ_hn69uk5$Jp8cvNt', '0x8tDwgKz4rBhuBSTQ03VY', '0']",
553,1,Wall,1,ARC,Wall_553,,,rewritten,,,266.0,,[324],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03VI', '0']",
554,1,Wall,1,ARC,Wall_554,,,rewritten,,,266.0,,[324],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03VI', '1']",
555,1,Wall,1,ARC,Wall_555,,,face,,,175.0,,[312],,,"['3P6tvjgV9AA81fRmsqfbLY', '0x8tDwgKz4rBhuBSTQ03V0', '0']",
556,1,Wall,1,ARC,Wall_556,,,face,,,150.0,,[343],,,"['2VuhFQabH3JOql_RiqfURw', '0x8tDwgKz4rBhuBSTQ03Vg', '0']",
557,3,Ceiling,1,ARC,Ceiling_557,,,face,,,158.0,,[310],,,"['1T7BPQ_hn69uk5$Jp8cvIj', '0x8tDwgKz4rBhuBSTQ03S_', '0']",
558,1,Wall,1,ARC,Wall_558,,,face,,,90.0,,[324],,,"['26kn7MqLL9oOOTivXpgFtO', '0x8tDwgKz4rBhuBSTQ03VI', '0']",
559,2,Floor,1,ARC,Floor_559,,,face,,,17.0,,[328],,,"['0a$DTcOc10$eWx3Py5JFns', '0x8tDwgKz4rBhuBSTQ03VM', '0']",
560,1,Wall,1,ARC,Wall_560,,,face,,,294.0,,[334],,,"['1XD1GHfzD6cunMzxtqLi4o', '0x8tDwgKz4rBhuBSTQ03VT', '0']",
561,1,Wall,1,ARC,Wall_561,,,face,,,266.0,,[323],,,"['26kn7MqLL9oOOTivXpgF_a', '0x8tDwgKz4rBhuBSTQ03VF', '0']",
